datadatetime,id,name,current_popularity,dayofweek,hourofday,exppopularity
2020-03-22T18:31:06Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Sun,11,0
2020-03-22T19:31:09Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,57,Sun,12,84
2020-03-22T20:31:22Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,50,Sun,13,100
2020-03-22T21:32:10Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,39,Sun,14,98
2020-03-22T22:31:08Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,27,Sun,15,83
2020-03-22T23:31:29Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Sun,16,0
2020-03-23T00:30:59Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Sun,17,0
2020-03-23T01:30:56Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Sun,18,0
2020-03-23T02:30:58Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Sun,19,0
2020-03-23T03:30:59Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Sun,20,0
2020-03-23T04:30:52Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Sun,21,0
2020-03-23T05:30:41Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Sun,22,0
2020-03-23T06:30:43Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Sun,23,0
2020-03-23T07:30:49Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,0,0
2020-03-23T08:30:54Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,1,0
2020-03-23T09:30:53Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,2,0
2020-03-23T10:30:50Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,3,0
2020-03-23T11:30:43Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,4,0
2020-03-23T12:31:18Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,5,0
2020-03-23T13:31:12Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,6,0
2020-03-23T14:30:55Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,7,0
2020-03-23T15:30:59Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,8,0
2020-03-23T16:31:32Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,9,0
2020-03-23T17:31:17Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,16,Mon,10,14
2020-03-23T18:31:23Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,18,Mon,11,20
2020-03-23T19:31:34Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,19,Mon,12,25
2020-03-23T20:31:17Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,17,Mon,13,29
2020-03-23T21:31:04Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,24,Mon,14,32
2020-03-23T22:31:09Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,32,Mon,15,34
2020-03-23T23:31:18Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,16,0
2020-03-24T00:30:59Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,17,0
2020-03-24T01:31:04Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,18,0
2020-03-24T02:30:54Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,19,0
2020-03-24T03:31:18Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,20,0
2020-03-24T04:30:48Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,21,0
2020-03-24T05:31:00Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,22,0
2020-03-24T06:30:51Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Mon,23,0
2020-03-24T07:30:48Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,0,0
2020-03-24T08:30:44Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,1,0
2020-03-24T09:30:45Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,2,0
2020-03-24T10:30:51Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,3,0
2020-03-24T11:30:54Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,4,0
2020-03-24T12:31:17Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,5,0
2020-03-24T13:31:14Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,6,0
2020-03-24T14:31:15Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,7,0
2020-03-24T15:31:25Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,8,0
2020-03-24T16:34:14Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,9,0
2020-03-24T17:31:15Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,18,Tue,10,19
2020-03-24T18:31:28Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,13,Tue,11,26
2020-03-24T19:31:31Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,12,Tue,12,30
2020-03-24T20:31:26Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,19,Tue,13,31
2020-03-24T21:31:39Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,30,Tue,14,30
2020-03-24T22:30:55Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,33,Tue,15,30
2020-03-24T23:31:19Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,16,0
2020-03-25T00:31:32Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,17,0
2020-03-25T01:31:23Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,18,0
2020-03-25T02:31:11Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,19,0
2020-03-25T03:30:47Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,20,0
2020-03-25T04:30:49Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,21,0
2020-03-25T05:30:47Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,22,0
2020-03-25T06:30:45Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Tue,23,0
2020-03-25T07:30:52Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Wed,0,0
2020-03-25T08:30:51Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Wed,1,0
2020-03-25T09:30:53Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Wed,2,0
2020-03-25T10:30:53Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Wed,3,0
2020-03-25T11:30:46Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Wed,4,0
2020-03-25T12:30:54Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Wed,5,0
2020-03-25T13:31:00Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Wed,6,0
2020-03-25T14:31:07Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Wed,7,0
2020-03-25T15:30:49Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Wed,8,0
2020-03-25T16:30:57Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,0,Wed,9,0
2020-03-25T17:31:11Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,27,Wed,10,30
2020-03-25T18:31:40Z,ChIJVVVVVXjJwoARavx_RXJ-v1o,Watts Towers Arts Center,25,Wed,11,44
2020-03-24T18:31:28Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,42,Tue,11,53
2020-03-24T19:31:31Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,40,Tue,12,59
2020-03-24T20:31:26Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,36,Tue,13,61
2020-03-24T21:31:39Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,38,Tue,14,58
2020-03-24T22:30:55Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,39,Tue,15,57
2020-03-24T23:31:19Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,40,Tue,16,62
2020-03-25T00:31:32Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,35,Tue,17,68
2020-03-25T01:31:23Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,24,Tue,18,61
2020-03-25T02:31:11Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,15,Tue,19,39
2020-03-25T03:30:47Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,0,Tue,20,0
2020-03-25T04:30:49Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,0,Tue,21,0
2020-03-25T05:30:47Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,0,Tue,22,0
2020-03-25T06:30:45Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,0,Tue,23,0
2020-03-25T07:30:52Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,0,Wed,0,0
2020-03-25T08:30:51Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,0,Wed,1,0
2020-03-25T09:30:53Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,0,Wed,2,0
2020-03-25T10:30:53Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,0,Wed,3,0
2020-03-25T11:30:46Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,0,Wed,4,0
2020-03-25T12:30:54Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,0,Wed,5,0
2020-03-25T13:31:00Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,0,Wed,6,0
2020-03-25T14:31:07Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,0,Wed,7,0
2020-03-25T15:30:49Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,0,Wed,8,0
2020-03-25T16:30:57Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,28,Wed,9,20
2020-03-25T17:31:11Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,33,Wed,10,29
2020-03-25T18:31:40Z,ChIJxRCJY4B-hYAR8pED77RBzRY,Berkeley Bowl,36,Wed,11,38
2020-03-22T06:30:47Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,1,Sat,23,10
2020-03-22T07:30:47Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,1,Sun,0,5
2020-03-22T08:30:59Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,0,Sun,1,2
2020-03-22T09:30:50Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,1,Sun,2,0
2020-03-22T10:30:52Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Sun,3,1
2020-03-22T11:30:48Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Sun,4,0
2020-03-22T12:30:50Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Sun,5,2
2020-03-22T13:30:52Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,3,Sun,6,4
2020-03-22T14:30:50Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,5,Sun,7,10
2020-03-22T15:30:58Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,9,Sun,8,19
2020-03-22T16:31:17Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,13,Sun,9,30
2020-03-22T17:31:14Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,17,Sun,10,43
2020-03-22T18:31:06Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,23,Sun,11,58
2020-03-22T19:31:09Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,30,Sun,12,74
2020-03-22T20:31:22Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,36,Sun,13,87
2020-03-22T21:32:10Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,35,Sun,14,88
2020-03-22T22:31:08Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,32,Sun,15,76
2020-03-22T23:31:29Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,27,Sun,16,56
2020-03-23T00:30:59Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,23,Sun,17,36
2020-03-23T01:30:56Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,19,Sun,18,21
2020-03-23T02:30:58Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,16,Sun,19,12
2020-03-23T03:30:59Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,10,Sun,20,7
2020-03-23T04:30:52Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,6,Sun,21,4
2020-03-23T05:30:41Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,4,Sun,22,2
2020-03-23T06:30:43Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,3,Sun,23,1
2020-03-23T07:30:49Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Mon,0,0
2020-03-23T08:30:54Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Mon,1,0
2020-03-23T09:30:53Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Mon,2,0
2020-03-23T10:30:50Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Mon,3,0
2020-03-23T11:30:43Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Mon,4,1
2020-03-23T12:31:18Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,1,Mon,5,0
2020-03-23T13:31:12Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Mon,6,1
2020-03-23T14:30:55Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,4,Mon,7,3
2020-03-23T15:30:59Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,7,Mon,8,8
2020-03-23T16:31:32Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,10,Mon,9,15
2020-03-23T17:31:17Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,12,Mon,10,24
2020-03-23T18:31:23Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,14,Mon,11,32
2020-03-23T19:31:34Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,14,Mon,12,38
2020-03-23T20:31:17Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,15,Mon,13,42
2020-03-23T21:31:04Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,14,Mon,14,43
2020-03-23T22:31:09Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,11,Mon,15,39
2020-03-23T23:31:18Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,9,Mon,16,31
2020-03-24T00:30:59Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,10,Mon,17,20
2020-03-24T01:31:04Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,13,Mon,18,12
2020-03-24T02:30:54Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,12,Mon,19,7
2020-03-24T03:31:18Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,9,Mon,20,4
2020-03-24T04:30:48Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,5,Mon,21,3
2020-03-24T05:31:00Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,3,Mon,22,2
2020-03-24T06:30:51Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Mon,23,1
2020-03-24T07:30:48Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Tue,0,0
2020-03-24T08:30:44Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Tue,1,0
2020-03-24T09:30:45Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Tue,2,0
2020-03-24T10:30:51Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Tue,3,1
2020-03-24T11:30:54Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,1,Tue,4,0
2020-03-24T12:31:17Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Tue,5,0
2020-03-24T13:31:14Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,3,Tue,6,2
2020-03-24T14:31:15Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,5,Tue,7,5
2020-03-24T15:31:25Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,8,Tue,8,9
2020-03-24T16:34:14Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,11,Tue,9,15
2020-03-24T17:31:15Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,13,Tue,10,22
2020-03-24T18:31:28Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,15,Tue,11,29
2020-03-24T19:31:31Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,15,Tue,12,34
2020-03-24T20:31:26Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,13,Tue,13,35
2020-03-24T21:31:39Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,11,Tue,14,34
2020-03-24T22:30:55Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,10,Tue,15,29
2020-03-24T23:31:19Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,7,Tue,16,24
2020-03-25T00:31:32Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,6,Tue,17,18
2020-03-25T01:31:23Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,6,Tue,18,14
2020-03-25T02:31:11Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,6,Tue,19,10
2020-03-25T03:30:47Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,6,Tue,20,6
2020-03-25T04:30:49Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,3,Tue,21,4
2020-03-25T05:30:47Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Tue,22,2
2020-03-25T06:30:45Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Tue,23,1
2020-03-25T07:30:52Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Wed,0,0
2020-03-25T08:30:51Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,1,Wed,1,0
2020-03-25T09:30:53Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Wed,2,1
2020-03-25T10:30:53Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,1,Wed,3,1
2020-03-25T11:30:46Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,1,Wed,4,0
2020-03-25T12:30:54Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,2,Wed,5,0
2020-03-25T13:31:00Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,3,Wed,6,2
2020-03-25T14:31:07Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,5,Wed,7,5
2020-03-25T15:30:49Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,7,Wed,8,9
2020-03-25T16:30:57Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,10,Wed,9,14
2020-03-25T17:31:11Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,12,Wed,10,21
2020-03-25T18:31:40Z,ChIJY_dFYHKHhYARMKc772iLvnE,Golden Gate Park,15,Wed,11,27
2020-03-21T07:01:32Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sat,0,0
2020-03-21T08:01:52Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sat,1,0
2020-03-21T09:01:22Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sat,2,0
2020-03-21T10:01:52Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sat,3,0
2020-03-21T11:01:22Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sat,4,0
2020-03-21T12:01:29Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sat,5,0
2020-03-21T13:01:42Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sat,6,0
2020-03-21T14:02:16Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sat,7,0
2020-03-21T15:01:23Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sat,8,0
2020-03-21T16:01:25Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sat,9,0
2020-03-21T17:01:24Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,33,Sat,10,38
2020-03-21T18:01:35Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,28,Sat,11,56
2020-03-21T19:01:25Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,23,Sat,12,69
2020-03-21T20:02:39Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,24,Sat,13,72
2020-03-21T21:01:35Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,17,Sat,14,74
2020-03-21T22:01:27Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,24,Sat,15,82
2020-03-21T23:01:26Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,31,Sat,16,95
2020-03-22T00:01:28Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,23,Sat,17,100
2020-03-22T01:01:34Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,17,Sat,18,87
2020-03-22T02:01:21Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,12,Sat,19,74
2020-03-22T03:01:38Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,11,Sat,20,68
2020-03-22T04:01:34Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sat,21,41
2020-03-22T05:01:46Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sat,22,0
2020-03-22T06:01:38Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sat,23,0
2020-03-22T06:30:47Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sat,23,0
2020-03-22T07:30:47Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sun,0,0
2020-03-22T08:30:59Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sun,1,0
2020-03-22T09:30:50Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sun,2,0
2020-03-22T10:30:52Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sun,3,0
2020-03-22T11:30:48Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sun,4,0
2020-03-22T12:30:50Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sun,5,0
2020-03-22T13:30:52Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sun,6,0
2020-03-22T14:30:50Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sun,7,0
2020-03-22T15:30:58Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sun,8,0
2020-03-22T16:31:17Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sun,9,0
2020-03-22T17:31:14Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,27,Sun,10,38
2020-03-22T18:31:06Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,20,Sun,11,56
2020-03-22T19:31:09Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,18,Sun,12,67
2020-03-22T20:31:22Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,18,Sun,13,67
2020-03-22T21:32:10Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,23,Sun,14,66
2020-03-22T22:31:08Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,22,Sun,15,73
2020-03-22T23:31:29Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,16,Sun,16,81
2020-03-23T00:30:59Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,7,Sun,17,79
2020-03-23T01:30:56Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sun,18,68
2020-03-23T02:30:58Z,ChIJywjU6WG_woAR3NrWwrEH_3M,Griffith Observatory,0,Sun,19,55
